power_demand_MWh,is_weekend,hour_sin,hour_cos,resident_pop,working_pop,visitor_pop,total_visitors,renewable_energy_mwh,TA_mean,HM_mean,HM_max,tropical_night,CDD,power_1h,power_24h,power_48h,power_168h
1020.42,0,-0.9659258262890684,0.2588190451025203,191384.0,26855.0,62873.0,43010.0,0.0,27.95,86.5,94.0,1,1.9499999999999995,1013.956,979.064,902.577,926.668
1000.132,0,-0.8660254037844386,0.5000000000000001,191384.0,26855.0,62873.0,43010.0,0.0,27.425,89.25,97.0,1,1.4250000000000007,1020.42,961.599,887.414,905.638
942.722,0,-0.7071067811865477,0.7071067811865474,191384.0,26855.0,62873.0,43010.0,0.0,27.4,89.75,97.0,1,1.3999999999999986,1000.132,912.571,844.188,851.993
885.347,0,-0.5000000000000004,0.8660254037844384,191384.0,26855.0,62873.0,43010.0,0.0,27.35,89.75,98.0,1,1.3500000000000014,942.722,855.097,797.133,800.413
820.898,0,-0.25881904510252157,0.9659258262890681,191384.0,26855.0,62873.0,43010.0,0.0,26.925,91.25,97.0,1,0.9250000000000008,885.347,798.763,751.334,747.509
754.018,0,0.0,1.0,255761.0,59320.0,61987.0,35298.0,0.0,26.825,91.25,98.0,1,0.8249999999999993,820.898,732.873,696.453,688.241
705.06,0,0.25881904510252074,0.9659258262890683,255761.0,59320.0,61987.0,35298.0,0.0,26.85,90.5,98.0,1,0.8500000000000014,754.018,684.926,649.571,646.534
671.924,0,0.49999999999999994,0.8660254037844387,255761.0,59320.0,61987.0,35298.0,0.0,27.1,90.0,98.0,1,1.1000000000000014,705.06,652.796,626.775,619.532
656.575,0,0.7071067811865475,0.7071067811865476,255761.0,59320.0,61987.0,35298.0,0.0,27.0,90.75,98.0,1,1.0,671.924,633.973,612.79,602.106
648.228,0,0.8660254037844386,0.5000000000000001,255761.0,59320.0,61987.0,35298.0,0.0,27.075,90.5,98.0,1,1.0749999999999993,656.575,629.321,611.958,597.633
656.801,0,0.9659258262890683,0.25881904510252074,255761.0,59320.0,61987.0,35298.0,0.0,27.05,90.5,98.0,1,1.0500000000000007,648.228,640.608,622.487,606.258
695.366,0,1.0,6.123233995736766e-17,255761.0,59320.0,61987.0,35298.0,0.0,26.975,91.25,98.0,1,0.9750000000000014,656.801,681.63,664.569,643.728
780.904,0,0.9659258262890683,-0.25881904510252063,255761.0,59320.0,61987.0,35298.0,0.0,27.45,88.75,96.0,1,1.4499999999999993,695.366,749.854,737.299,701.281
875.773,0,0.8660254037844387,-0.4999999999999998,255761.0,59320.0,61987.0,35298.0,0.0,28.125,86.0,96.0,1,2.125,780.904,843.003,810.68,785.063
950.545,0,0.7071067811865476,-0.7071067811865475,255761.0,59320.0,61987.0,35298.0,0.0,28.35,85.0,97.0,1,2.3500000000000014,875.773,901.204,876.528,850.562
973.72,0,0.49999999999999994,-0.8660254037844387,255761.0,59320.0,61987.0,35298.0,0.0,28.65,84.0,96.0,1,2.6499999999999986,950.545,937.647,911.143,870.075
1000.025,0,0.258819045102521,-0.9659258262890682,255761.0,59320.0,61987.0,35298.0,0.0,29.175,81.75,91.0,1,3.1750000000000007,973.72,925.084,921.52,877.36
1001.761,0,1.2246467991473532e-16,-1.0,255761.0,59320.0,61987.0,35298.0,0.0,28.85,84.75,96.0,1,2.8500000000000014,1000.025,929.952,954.707,869.39
986.458,0,-0.2588190451025208,-0.9659258262890683,255761.0,59320.0,61987.0,35298.0,0.0,28.25,89.5,97.0,1,2.25,1001.761,950.871,952.292,871.411
994.281,0,-0.4999999999999997,-0.8660254037844388,255761.0,59320.0,61987.0,35298.0,0.0,29.2,84.75,94.0,1,3.1999999999999997,986.458,960.874,943.954,863.116
990.625,0,-0.7071067811865471,-0.7071067811865479,255761.0,59320.0,61987.0,35298.0,0.0,29.625,83.5,93.0,1,3.625,994.281,979.267,950.257,859.161
1014.069,0,-0.8660254037844384,-0.5000000000000004,255761.0,59320.0,61987.0,35298.0,0.0,29.7,82.5,92.0,1,3.6999999999999993,990.625,1010.07,967.41,854.819
1025.269,0,-0.9659258262890683,-0.25881904510252063,255761.0,59320.0,61987.0,35298.0,0.0,29.225,83.5,92.0,1,3.2250000000000014,1014.069,1018.82,971.415,860.146
1029.433,0,-1.0,-1.8369701987210297e-16,255761.0,59320.0,61987.0,35298.0,0.0,28.625,86.25,94.0,1,2.625,1025.269,1013.956,978.98,856.319
1029.855,0,-0.9659258262890684,0.2588190451025203,255761.0,59320.0,61987.0,35298.0,0.0,28.0,88.75,96.0,1,2.0,1029.433,1020.42,979.064,859.521
1008.956,0,-0.8660254037844386,0.5000000000000001,255761.0,59320.0,61987.0,35298.0,0.0,27.325,92.25,97.0,1,1.3249999999999993,1029.855,1000.132,961.599,847.225
943.389,0,-0.7071067811865477,0.7071067811865474,255761.0,59320.0,61987.0,35298.0,0.0,27.0,91.5,97.0,1,1.0,1008.956,942.722,912.571,806.856
885.004,0,-0.5000000000000004,0.8660254037844384,255761.0,59320.0,61987.0,35298.0,0.0,26.825,92.0,98.0,1,0.8249999999999993,943.389,885.347,855.097,766.45
821.92,0,-0.25881904510252157,0.9659258262890681,255761.0,59320.0,61987.0,35298.0,0.0,26.775,92.75,98.0,1,0.7749999999999986,885.004,820.898,798.763,722.157
755.11,0,0.0,1.0,140873.0,28345.0,60472.0,37688.0,0.0,26.675,92.25,98.0,0,0.6750000000000007,821.92,754.018,732.873,668.101
702.57,0,0.25881904510252074,0.9659258262890683,140873.0,28345.0,60472.0,37688.0,0.0,26.65,92.5,97.0,0,0.6499999999999986,755.11,705.06,684.926,625.892
667.764,0,0.49999999999999994,0.8660254037844387,140873.0,28345.0,60472.0,37688.0,0.0,26.3,89.25,95.0,0,0.3000000000000007,702.57,671.924,652.796,599.512
645.013,0,0.7071067811865475,0.7071067811865476,140873.0,28345.0,60472.0,37688.0,0.0,26.275,86.0,95.0,0,0.2749999999999986,667.764,656.575,633.973,584.388
641.476,0,0.8660254037844386,0.5000000000000001,140873.0,28345.0,60472.0,37688.0,0.0,25.525,91.25,96.0,0,0.0,645.013,648.228,629.321,581.127
646.394,0,0.9659258262890683,0.25881904510252074,140873.0,28345.0,60472.0,37688.0,0.0,25.075,92.0,97.0,0,0.0,641.476,656.801,640.608,590.627
679.745,0,1.0,6.123233995736766e-17,140873.0,28345.0,60472.0,37688.0,0.0,25.075000000000003,91.5,97.0,0,0.0,646.394,695.366,681.63,620.332
762.619,0,0.9659258262890683,-0.25881904510252063,140873.0,28345.0,60472.0,37688.0,0.0,25.6,93.0,98.0,0,0.0,679.745,780.904,749.854,668.845
860.46,0,0.8660254037844387,-0.4999999999999998,140873.0,28345.0,60472.0,37688.0,0.0,26.075,92.5,97.0,0,0.0749999999999992,762.619,875.773,843.003,720.478
916.737,0,0.7071067811865476,-0.7071067811865475,140873.0,28345.0,60472.0,37688.0,0.0,26.35,93.25,97.0,0,0.3500000000000014,860.46,950.545,901.204,757.924
942.893,0,0.49999999999999994,-0.8660254037844387,140873.0,28345.0,60472.0,37688.0,0.0,25.7,92.75,95.0,0,0.0,916.737,973.72,937.647,790.856
916.171,0,0.258819045102521,-0.9659258262890682,140873.0,28345.0,60472.0,37688.0,0.0,23.7,93.75,98.0,0,0.0,942.893,1000.025,925.084,841.635
874.677,0,1.2246467991473532e-16,-1.0,140873.0,28345.0,60472.0,37688.0,0.0,24.875,92.5,97.0,0,0.0,916.171,1001.761,929.952,847.039
909.652,0,-0.2588190451025208,-0.9659258262890683,140873.0,28345.0,60472.0,37688.0,0.0,26.7,84.5,90.0,0,0.6999999999999993,874.677,986.458,950.871,847.109
944.181,0,-0.4999999999999997,-0.8660254037844388,140873.0,28345.0,60472.0,37688.0,0.0,28.075,80.25,88.0,0,2.0749999999999997,909.652,994.281,960.874,836.419
970.917,0,-0.7071067811865471,-0.7071067811865479,140873.0,28345.0,60472.0,37688.0,0.0,29.075000000000003,80.0,89.0,0,3.075000000000003,944.181,990.625,979.267,832.003
972.222,0,-0.8660254037844384,-0.5000000000000004,140873.0,28345.0,60472.0,37688.0,0.0,29.0,82.5,90.0,0,3.0,970.917,1014.069,1010.07,837.66
1001.577,0,-0.9659258262890683,-0.25881904510252063,140873.0,28345.0,60472.0,37688.0,0.0,29.075,83.25,91.0,0,3.0749999999999997,972.222,1025.269,1018.82,845.814
997.462,0,-1.0,-1.8369701987210297e-16,140873.0,28345.0,60472.0,37688.0,0.0,28.55,86.0,93.0,0,2.5500000000000007,1001.577,1029.433,1013.956,850.907
995.977,0,-0.9659258262890684,0.2588190451025203,140873.0,28345.0,60472.0,37688.0,0.0,27.575,89.75,96.0,0,1.5749999999999993,997.462,1029.855,1020.42,856.081
975.925,0,-0.8660254037844386,0.5000000000000001,140873.0,28345.0,60472.0,37688.0,0.0,27.025,92.75,97.0,0,1.0249999999999986,995.977,1008.956,1000.132,849.325
927.334,0,-0.7071067811865477,0.7071067811865474,140873.0,28345.0,60472.0,37688.0,0.0,26.95,94.0,98.0,0,0.9499999999999992,975.925,943.389,942.722,809.884
875.918,0,-0.5000000000000004,0.8660254037844384,140873.0,28345.0,60472.0,37688.0,0.0,27.0,93.5,98.0,0,1.0,927.334,885.004,885.347,777.466
822.019,0,-0.25881904510252157,0.9659258262890681,140873.0,28345.0,60472.0,37688.0,0.0,26.95,93.0,98.0,0,0.9499999999999992,875.918,821.92,820.898,736.984
758.719,1,0.0,1.0,187995.0,15317.0,103381.0,39677.0,0.0,26.875,94.25,99.0,1,0.875,822.019,755.11,754.018,681.184
706.269,1,0.25881904510252074,0.9659258262890683,187995.0,15317.0,103381.0,39677.0,0.0,26.9,95.25,99.0,1,0.8999999999999986,758.719,702.57,705.06,640.496
675.48,1,0.49999999999999994,0.8660254037844387,187995.0,15317.0,103381.0,39677.0,0.0,27.05,95.25,99.0,1,1.0500000000000007,706.269,667.764,671.924,609.806
651.014,1,0.7071067811865475,0.7071067811865476,187995.0,15317.0,103381.0,39677.0,0.0,26.95,95.5,99.0,1,0.9499999999999992,675.48,645.013,656.575,592.35
645.865,1,0.8660254037844386,0.5000000000000001,187995.0,15317.0,103381.0,39677.0,0.0,26.875,95.25,99.0,1,0.875,651.014,641.476,648.228,586.547
650.365,1,0.9659258262890683,0.25881904510252074,187995.0,15317.0,103381.0,39677.0,0.0,26.85,94.75,99.0,1,0.8500000000000014,645.865,646.394,656.801,588.368
678.109,1,1.0,6.123233995736766e-17,187995.0,15317.0,103381.0,39677.0,0.0,26.875,94.0,99.0,1,0.875,650.365,679.745,695.366,609.046
727.194,1,0.9659258262890683,-0.25881904510252063,187995.0,15317.0,103381.0,39677.0,0.0,27.75,88.0,99.0,1,1.75,678.109,762.619,780.904,654.599
777.591,1,0.8660254037844387,-0.4999999999999998,187995.0,15317.0,103381.0,39677.0,0.0,28.225,85.5,97.0,1,2.2250000000000014,727.194,860.46,875.773,710.053
837.904,1,0.7071067811865476,-0.7071067811865475,187995.0,15317.0,103381.0,39677.0,0.0,29.2,82.5,96.0,1,3.1999999999999997,777.591,916.737,950.545,754.285
876.367,1,0.49999999999999994,-0.8660254037844387,187995.0,15317.0,103381.0,39677.0,0.0,29.700000000000003,80.25,94.0,1,3.700000000000003,837.904,942.893,973.72,800.209
891.926,1,0.258819045102521,-0.9659258262890682,187995.0,15317.0,103381.0,39677.0,0.0,30.450000000000003,78.25,93.0,1,4.450000000000003,876.367,916.171,1000.025,824.117
897.386,1,1.2246467991473532e-16,-1.0,187995.0,15317.0,103381.0,39677.0,0.0,30.825,77.0,92.0,1,4.824999999999999,891.926,874.677,1001.761,829.706
903.109,1,-0.2588190451025208,-0.9659258262890683,187995.0,15317.0,103381.0,39677.0,0.0,31.325,74.5,90.0,1,5.324999999999999,897.386,909.652,986.458,812.428
914.774,1,-0.4999999999999997,-0.8660254037844388,187995.0,15317.0,103381.0,39677.0,0.0,30.6,80.0,89.0,1,4.600000000000001,903.109,944.181,994.281,795.081
926.094,1,-0.7071067811865471,-0.7071067811865479,187995.0,15317.0,103381.0,39677.0,0.0,30.8,78.5,89.0,1,4.800000000000001,914.774,970.917,990.625,819.089
950.029,1,-0.8660254037844384,-0.5000000000000004,187995.0,15317.0,103381.0,39677.0,0.0,30.175,81.0,89.0,1,4.175000000000001,926.094,972.222,1014.069,827.201
987.979,1,-0.9659258262890683,-0.25881904510252063,187995.0,15317.0,103381.0,39677.0,0.0,30.275,80.0,90.0,1,4.274999999999999,950.029,1001.577,1025.269,839.277
1009.888,1,-1.0,-1.8369701987210297e-16,187995.0,15317.0,103381.0,39677.0,0.0,29.8,81.5,91.0,1,3.8000000000000007,987.979,997.462,1029.433,841.847
1008.473,1,-0.9659258262890684,0.2588190451025203,187995.0,15317.0,103381.0,39677.0,0.0,29.05,83.5,93.0,1,3.0500000000000007,1009.888,995.977,1029.855,845.959
994.601,1,-0.8660254037844386,0.5000000000000001,187995.0,15317.0,103381.0,39677.0,0.0,28.675,84.25,95.0,1,2.6750000000000007,1008.473,975.925,1008.956,840.049
953.635,1,-0.7071067811865477,0.7071067811865474,187995.0,15317.0,103381.0,39677.0,0.0,28.325,87.25,96.0,1,2.3249999999999997,994.601,927.334,943.389,800.804
905.745,1,-0.5000000000000004,0.8660254037844384,187995.0,15317.0,103381.0,39677.0,0.0,28.4,84.25,96.0,1,2.3999999999999986,953.635,875.918,885.004,768.643
845.536,1,-0.25881904510252157,0.9659258262890681,187995.0,15317.0,103381.0,39677.0,0.0,28.65,83.5,97.0,1,2.6499999999999986,905.745,822.019,821.92,728.673
780.795,1,0.0,1.0,169357.0,10881.0,59360.0,39680.0,0.0,28.475,85.0,97.0,0,2.4750000000000014,845.536,758.719,755.11,677.231
728.039,1,0.25881904510252074,0.9659258262890683,169357.0,10881.0,59360.0,39680.0,0.0,28.375,86.0,97.0,0,2.375,780.795,706.269,702.57,638.206
693.305,1,0.49999999999999994,0.8660254037844387,169357.0,10881.0,59360.0,39680.0,0.0,28.25,86.5,98.0,0,2.25,728.039,675.48,667.764,611.396
671.495,1,0.7071067811865475,0.7071067811865476,169357.0,10881.0,59360.0,39680.0,0.0,28.3,86.5,97.0,0,2.3000000000000007,693.305,651.014,645.013,594.561
662.36,1,0.8660254037844386,0.5000000000000001,169357.0,10881.0,59360.0,39680.0,0.0,28.1,87.75,97.0,0,2.1000000000000014,671.495,645.865,641.476,590.052
655.981,1,0.9659258262890683,0.25881904510252074,169357.0,10881.0,59360.0,39680.0,0.0,26.925,88.0,93.0,0,0.9250000000000008,662.36,650.365,646.394,594.116
672.631,1,1.0,6.123233995736766e-17,169357.0,10881.0,59360.0,39680.0,0.0,26.75,88.0,96.0,0,0.75,655.981,678.109,679.745,619.32
713.148,1,0.9659258262890683,-0.25881904510252063,169357.0,10881.0,59360.0,39680.0,0.0,27.525,86.0,93.0,0,1.5249999999999986,672.631,727.194,762.619,652.952
770.725,1,0.8660254037844387,-0.4999999999999998,169357.0,10881.0,59360.0,39680.0,0.0,27.925,84.25,94.0,0,1.9250000000000007,713.148,777.591,860.46,696.778
813.375,1,0.7071067811865476,-0.7071067811865475,169357.0,10881.0,59360.0,39680.0,0.0,28.9,82.0,91.0,0,2.8999999999999986,770.725,837.904,916.737,753.795
856.328,1,0.49999999999999994,-0.8660254037844387,169357.0,10881.0,59360.0,39680.0,0.0,29.875,79.25,88.0,0,3.875,813.375,876.367,942.893,786.434
870.529,1,0.258819045102521,-0.9659258262890682,169357.0,10881.0,59360.0,39680.0,0.0,30.275,78.5,89.0,0,4.274999999999999,856.328,891.926,916.171,788.127
897.321,1,1.2246467991473532e-16,-1.0,169357.0,10881.0,59360.0,39680.0,0.0,30.8,78.5,90.0,0,4.800000000000001,870.529,897.386,874.677,786.173
911.893,1,-0.2588190451025208,-0.9659258262890683,169357.0,10881.0,59360.0,39680.0,0.0,31.125,77.0,89.0,0,5.125,897.321,903.109,909.652,799.233
922.517,1,-0.4999999999999997,-0.8660254037844388,169357.0,10881.0,59360.0,39680.0,0.0,30.7,81.25,92.0,0,4.699999999999999,911.893,914.774,944.181,790.852
898.012,1,-0.7071067811865471,-0.7071067811865479,169357.0,10881.0,59360.0,39680.0,0.0,30.525,81.0,90.0,0,4.524999999999999,922.517,926.094,970.917,783.777
927.752,1,-0.8660254037844384,-0.5000000000000004,169357.0,10881.0,59360.0,39680.0,0.0,30.7,79.5,89.0,0,4.699999999999999,898.012,950.029,972.222,803.95
975.656,1,-0.9659258262890683,-0.25881904510252063,169357.0,10881.0,59360.0,39680.0,0.0,30.55,80.5,90.0,0,4.550000000000001,927.752,987.979,1001.577,824.641
1003.79,1,-1.0,-1.8369701987210297e-16,169357.0,10881.0,59360.0,39680.0,0.0,30.2,81.0,90.0,0,4.199999999999999,975.656,1009.888,997.462,843.123
1007.923,1,-0.9659258262890684,0.2588190451025203,169357.0,10881.0,59360.0,39680.0,0.0,29.05,85.25,93.0,0,3.0500000000000007,1003.79,1008.473,995.977,855.125
991.457,1,-0.8660254037844386,0.5000000000000001,169357.0,10881.0,59360.0,39680.0,0.0,28.3,88.5,95.0,0,2.3000000000000007,1007.923,994.601,975.925,847.746
946.217,1,-0.7071067811865477,0.7071067811865474,169357.0,10881.0,59360.0,39680.0,0.0,28.075,89.75,97.0,0,2.0749999999999997,991.457,953.635,927.334,812.911
891.185,1,-0.5000000000000004,0.8660254037844384,169357.0,10881.0,59360.0,39680.0,0.0,27.85,91.0,97.0,0,1.8500000000000012,946.217,905.745,875.918,772.937
831.069,1,-0.25881904510252157,0.9659258262890681,169357.0,10881.0,59360.0,39680.0,0.0,27.65,91.25,97.0,0,1.6499999999999986,891.185,845.536,822.019,727.087
757.372,0,0.0,1.0,139232.0,19423.0,75744.0,38077.0,0.0,27.375,91.25,98.0,1,1.375,831.069,780.795,758.719,673.388
709.595,0,0.25881904510252074,0.9659258262890683,139232.0,19423.0,75744.0,38077.0,0.0,27.25,91.25,97.0,1,1.25,757.372,728.039,706.269,633.663
679.863,0,0.49999999999999994,0.8660254037844387,139232.0,19423.0,75744.0,38077.0,0.0,27.25,92.0,98.0,1,1.25,709.595,693.305,675.48,606.397
659.439,0,0.7071067811865475,0.7071067811865476,139232.0,19423.0,75744.0,38077.0,0.0,27.15,92.75,98.0,1,1.1499999999999986,679.863,671.495,651.014,590.521
650.306,0,0.8660254037844386,0.5000000000000001,139232.0,19423.0,75744.0,38077.0,0.0,27.125,91.5,98.0,1,1.125,659.439,662.36,645.865,587.985
663.059,0,0.9659258262890683,0.25881904510252074,139232.0,19423.0,75744.0,38077.0,0.0,27.25,90.5,98.0,1,1.25,650.306,655.981,650.365,597.701
707.378,0,1.0,6.123233995736766e-17,139232.0,19423.0,75744.0,38077.0,0.0,27.4,90.0,96.0,1,1.3999999999999986,663.059,672.631,678.109,642.265
785.09,0,0.9659258262890683,-0.25881904510252063,139232.0,19423.0,75744.0,38077.0,0.0,27.775,90.75,96.0,1,1.7749999999999986,707.378,713.148,727.194,711.889
879.357,0,0.8660254037844387,-0.4999999999999998,139232.0,19423.0,75744.0,38077.0,0.0,28.875,86.75,95.0,1,2.875,785.09,770.725,777.591,784.487
955.713,0,0.7071067811865476,-0.7071067811865475,139232.0,19423.0,75744.0,38077.0,0.0,29.525,85.0,91.0,1,3.5249999999999986,879.357,813.375,837.904,837.621
986.54,0,0.49999999999999994,-0.8660254037844387,139232.0,19423.0,75744.0,38077.0,0.0,30.25,82.25,90.0,1,4.25,955.713,856.328,876.367,879.161
993.07,0,0.258819045102521,-0.9659258262890682,139232.0,19423.0,75744.0,38077.0,0.0,30.7,80.25,90.0,1,4.699999999999999,986.54,870.529,891.926,906.634
990.65,0,1.2246467991473532e-16,-1.0,139232.0,19423.0,75744.0,38077.0,0.0,30.7,80.5,88.0,1,4.699999999999999,993.07,897.321,897.386,907.323
1010.71,0,-0.2588190451025208,-0.9659258262890683,139232.0,19423.0,75744.0,38077.0,0.0,31.425,75.75,86.0,1,5.425000000000001,990.65,911.893,903.109,906.762
1027.455,0,-0.4999999999999997,-0.8660254037844388,139232.0,19423.0,75744.0,38077.0,0.0,31.375,78.0,88.0,1,5.375,1010.71,922.517,914.774,911.977
1041.817,0,-0.7071067811865471,-0.7071067811865479,139232.0,19423.0,75744.0,38077.0,0.0,31.5,76.25,88.0,1,5.5,1027.455,898.012,926.094,914.074
1065.508,0,-0.8660254037844384,-0.5000000000000004,139232.0,19423.0,75744.0,38077.0,0.0,30.525,80.25,90.0,1,4.524999999999999,1041.817,927.752,950.029,907.469
1073.62,0,-0.9659258262890683,-0.25881904510252063,139232.0,19423.0,75744.0,38077.0,0.0,29.8,83.75,91.0,1,3.8000000000000007,1065.508,975.656,987.979,908.554
1075.583,0,-1.0,-1.8369701987210297e-16,139232.0,19423.0,75744.0,38077.0,0.0,29.7,84.25,91.0,1,3.6999999999999993,1073.62,1003.79,1009.888,901.762
1079.576,0,-0.9659258262890684,0.2588190451025203,139232.0,19423.0,75744.0,38077.0,0.0,29.05,85.25,94.0,1,3.0500000000000007,1075.583,1007.923,1008.473,902.577
1055.742,0,-0.8660254037844386,0.5000000000000001,139232.0,19423.0,75744.0,38077.0,0.0,28.325,89.75,96.0,1,2.3249999999999997,1079.576,991.457,994.601,887.414
995.354,0,-0.7071067811865477,0.7071067811865474,139232.0,19423.0,75744.0,38077.0,0.0,28.175,90.75,97.0,1,2.1750000000000007,1055.742,946.217,953.635,844.188
935.4,0,-0.5000000000000004,0.8660254037844384,139232.0,19423.0,75744.0,38077.0,0.0,28.25,89.0,97.0,1,2.25,995.354,891.185,905.745,797.133
866.556,0,-0.25881904510252157,0.9659258262890681,139232.0,19423.0,75744.0,38077.0,0.0,28.125,88.75,97.0,1,2.125,935.4,831.069,845.536,751.334
794.027,0,0.0,1.0,191975.0,24056.0,56755.0,42495.0,0.0,27.95,89.0,96.0,1,1.9499999999999995,866.556,757.372,780.795,696.453
741.204,0,0.25881904510252074,0.9659258262890683,191975.0,24056.0,56755.0,42495.0,0.0,27.9,89.0,96.0,1,1.8999999999999984,794.027,709.595,728.039,649.571
706.783,0,0.49999999999999994,0.8660254037844387,191975.0,24056.0,56755.0,42495.0,0.0,27.85,89.0,96.0,1,1.8500000000000012,741.204,679.863,693.305,626.775
683.592,0,0.7071067811865475,0.7071067811865476,191975.0,24056.0,56755.0,42495.0,0.0,27.9,88.5,97.0,1,1.8999999999999984,706.783,659.439,671.495,612.79
674.026,0,0.8660254037844386,0.5000000000000001,191975.0,24056.0,56755.0,42495.0,0.0,27.825,87.75,97.0,1,1.8249999999999995,683.592,650.306,662.36,611.958
681.484,0,0.9659258262890683,0.25881904510252074,191975.0,24056.0,56755.0,42495.0,0.0,27.75,87.75,97.0,1,1.75,674.026,663.059,655.981,622.487
721.725,0,1.0,6.123233995736766e-17,191975.0,24056.0,56755.0,42495.0,0.0,27.775,87.75,97.0,1,1.7749999999999986,681.484,707.378,672.631,664.569
795.127,0,0.9659258262890683,-0.25881904510252063,191975.0,24056.0,56755.0,42495.0,0.0,28.175,88.0,97.0,1,2.1750000000000007,721.725,785.09,713.148,737.299
887.865,0,0.8660254037844387,-0.4999999999999998,191975.0,24056.0,56755.0,42495.0,0.0,28.425,88.0,95.0,1,2.4250000000000007,795.127,879.357,770.725,810.68
958.59,0,0.7071067811865476,-0.7071067811865475,191975.0,24056.0,56755.0,42495.0,0.0,29.45,85.5,94.0,1,3.4499999999999997,887.865,955.713,813.375,876.528
1003.317,0,0.49999999999999994,-0.8660254037844387,191975.0,24056.0,56755.0,42495.0,0.0,30.725,79.75,87.0,1,4.725000000000001,958.59,986.54,856.328,911.143
1007.552,0,0.258819045102521,-0.9659258262890682,191975.0,24056.0,56755.0,42495.0,0.0,30.825000000000003,79.25,87.0,1,4.825000000000003,1003.317,993.07,870.529,921.52
995.386,0,1.2246467991473532e-16,-1.0,191975.0,24056.0,56755.0,42495.0,0.0,31.025,79.0,87.0,1,5.024999999999999,1007.552,990.65,897.321,954.707
1022.917,0,-0.2588190451025208,-0.9659258262890683,191975.0,24056.0,56755.0,42495.0,0.0,31.15,76.75,84.0,1,5.149999999999999,995.386,1010.71,911.893,952.292
1040.576,0,-0.4999999999999997,-0.8660254037844388,191975.0,24056.0,56755.0,42495.0,0.0,31.5,77.25,85.0,1,5.5,1022.917,1027.455,922.517,943.954
1044.816,0,-0.7071067811865471,-0.7071067811865479,191975.0,24056.0,56755.0,42495.0,0.0,31.55,77.0,85.0,1,5.550000000000001,1040.576,1041.817,898.012,950.257
1071.784,0,-0.8660254037844384,-0.5000000000000004,191975.0,24056.0,56755.0,42495.0,0.0,31.075000000000003,76.5,83.0,1,5.075000000000003,1044.816,1065.508,927.752,967.41
1095.612,0,-0.9659258262890683,-0.25881904510252063,191975.0,24056.0,56755.0,42495.0,0.0,31.1,79.5,88.0,1,5.100000000000001,1071.784,1073.62,975.656,971.415
1101.785,0,-1.0,-1.8369701987210297e-16,191975.0,24056.0,56755.0,42495.0,0.0,29.8,83.5,91.0,1,3.8000000000000007,1095.612,1075.583,1003.79,978.98
